RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,BalanceSalaryRatio,TenureByAge,CreditScoreGivenAge
2381,15654463,Moore,841,France,Male,34,4,0.0,2,1,0,141582.66,0,0.0,0.11764705882352941,24.735294117647058
2382,15774151,Iadanza,614,Spain,Female,41,7,179915.85,1,0,0,14666.35,1,12.267254633906868,0.17073170731707318,14.975609756097562
2383,15693259,Wallace,676,France,Male,30,1,128207.23,1,1,1,55400.17,0,2.3142028264534207,0.03333333333333333,22.533333333333335
2384,15642468,Clark,697,France,Male,42,9,132739.26,2,0,0,174667.65,0,0.7599533170567074,0.21428571428571427,16.595238095238095
2385,15758531,Y?,732,France,Female,40,10,0.0,2,1,0,154189.08,0,0.0,0.25,18.3
2386,15728352,Yermakov,623,France,Male,27,4,120509.81,1,0,0,142170.44,0,0.8476432231622832,0.14814814814814814,23.074074074074073
2387,15637240,Wei,541,France,Male,46,4,124547.13,2,1,0,94499.06,0,1.3179721576066472,0.08695652173913043,11.76086956521739
2388,15595588,Chukwunonso,773,Spain,Female,39,4,0.0,2,0,1,182081.45,0,0.0,0.10256410256410256,19.82051282051282
2389,15778395,McIntyre,762,Germany,Male,34,4,88815.56,2,1,0,68562.26,1,1.2954001224580405,0.11764705882352941,22.41176470588235
2390,15711825,Ts'ai,655,Spain,Female,35,1,82231.51,2,1,0,88798.02,0,0.9260511664561889,0.02857142857142857,18.714285714285715
2391,15599251,Chung,602,Germany,Male,32,7,184715.86,2,1,0,113781.99,0,1.6234191368950392,0.21875,18.8125
2392,15570004,Tsou,850,France,Male,31,3,0.0,2,1,0,121866.87,0,0.0,0.0967741935483871,27.419354838709676
2393,15656912,Aitken,649,Spain,Male,51,4,0.0,1,1,1,150390.57,0,0.0,0.0784313725490196,12.72549019607843
2394,15657342,Dawson,850,Germany,Male,28,4,147972.19,1,1,0,60708.72,1,2.4374124507978427,0.14285714285714285,30.357142857142858
2395,15716284,Ward,543,France,Male,43,9,0.0,2,1,1,78858.07,0,0.0,0.20930232558139536,12.627906976744185
2396,15672374,Pai,672,France,Male,52,8,170008.84,1,0,0,56407.42,1,3.0139446193426327,0.15384615384615385,12.923076923076923
2397,15732476,Ifeanyichukwu,600,France,Female,27,3,0.0,2,0,1,125698.97,0,0.0,0.1111111111111111,22.22222222222222
2398,15747724,Briggs,671,Spain,Female,34,10,0.0,1,1,0,23235.38,0,0.0,0.29411764705882354,19.735294117647058
2399,15633877,Morrison,706,Spain,Female,42,8,95386.82,1,1,1,75732.25,0,1.2595270839041492,0.19047619047619047,16.80952380952381
2400,15672516,Wall,541,Germany,Male,51,7,90373.28,2,1,0,179861.79,0,0.5024595829942535,0.13725490196078433,10.607843137254902
2401,15607827,Nebechukwu,711,Germany,Male,34,4,133467.77,2,1,1,42976.64,0,3.105588757054995,0.11764705882352941,20.91176470588235
2402,15751336,Yao,630,Spain,Male,30,3,0.0,2,0,1,10486.69,0,0.0,0.1,21.0
2403,15646539,Liao,531,France,Male,31,3,96288.26,1,1,0,56794.73,0,1.695373144656203,0.0967741935483871,17.129032258064516
2404,15756901,Ch'ang,641,France,Female,26,4,91547.84,2,0,1,28157.34,0,3.251295754499537,0.15384615384615385,24.653846153846153
2405,15809286,Burke,631,Germany,Male,37,8,138292.64,2,0,0,152422.91,1,0.9072956289838582,0.21621621621621623,17.054054054054053
2406,15759021,Kay,685,France,Male,35,9,0.0,1,1,0,167033.83,0,0.0,0.2571428571428571,19.571428571428573
2407,15725039,McIntyre,702,Spain,Male,32,8,71667.74,1,1,1,126082.18,0,0.5684208505912574,0.25,21.9375
2408,15579130,Chidiegwu,708,Germany,Female,43,0,118994.84,1,1,0,181499.77,1,0.6556197839809935,0.0,16.46511627906977
2409,15754112,Musgrove,653,Spain,Male,55,7,0.0,2,1,1,41967.03,0,0.0,0.12727272727272726,11.872727272727273
2410,15735522,Boulger,654,Germany,Male,37,2,145610.07,2,0,0,186300.59,0,0.7815867357156518,0.05405405405405406,17.675675675675677
2411,15613326,Gow,596,France,Female,33,1,138162.81,1,1,0,85412.54,0,1.6175939739059395,0.030303030303030304,18.060606060606062
2412,15739502,Amaechi,549,Germany,Female,31,9,135020.21,2,1,1,23343.18,0,5.784139521693273,0.2903225806451613,17.70967741935484
2413,15670914,Robe,754,France,Male,38,2,0.0,2,1,0,180698.32,0,0.0,0.05263157894736842,19.842105263157894
2414,15604073,Bibi,815,Germany,Female,25,8,135161.67,1,1,1,136071.05,0,0.9933168737949771,0.32,32.6
2415,15806027,Niu,556,France,Female,52,9,0.0,1,1,0,175149.2,1,0.0,0.17307692307692307,10.692307692307692
2416,15574886,Palerma,706,France,Male,32,6,94486.47,1,1,1,146949.74,0,0.642984941654201,0.1875,22.0625
2417,15707120,Cocci,850,France,Male,46,9,117640.39,1,1,0,88920.68,0,1.3229812232654992,0.1956521739130435,18.47826086956522
2418,15800845,Artemieva,732,Spain,Female,33,8,111379.55,1,1,1,45098.62,0,2.4696886512270217,0.24242424242424243,22.181818181818183
2419,15603914,Arcuri,614,France,Male,40,6,0.0,1,1,1,20339.79,1,0.0,0.15,15.35
2420,15722765,Owen,580,Spain,Female,57,0,136820.99,1,0,1,108528.74,0,1.2606890119612555,0.0,10.175438596491228
2421,15783305,Franklin,593,France,Female,46,7,98752.51,1,1,0,145560.38,0,0.6784298721946177,0.15217391304347827,12.891304347826088
2422,15574842,Lorenzo,653,Germany,Female,25,2,158266.42,3,1,1,199357.24,0,0.7938834827368197,0.08,26.12
2423,15607837,Muriel,746,France,Female,29,4,105599.67,1,1,1,43106.17,0,2.449757656502538,0.13793103448275862,25.724137931034484
2424,15714877,MacDevitt,662,France,Female,29,10,0.0,2,1,0,137508.31,0,0.0,0.3448275862068966,22.82758620689655
2425,15782941,Chijindum,573,France,Male,31,2,0.0,2,1,1,91957.39,0,0.0,0.06451612903225806,18.483870967741936
2426,15630167,Gibson,684,Spain,Female,39,4,139723.9,1,1,1,120612.11,0,1.1584566425378016,0.10256410256410256,17.53846153846154
2427,15759038,Whitehead,793,France,Female,41,3,141806.46,1,1,0,102921.17,0,1.3778162451903724,0.07317073170731707,19.341463414634145
2428,15661821,Johnstone,798,Germany,Female,49,5,132571.67,1,1,1,31686.33,1,4.183875822791721,0.10204081632653061,16.285714285714285
2429,15728006,Endrizzi,524,France,Male,40,2,180516.9,1,1,0,180002.42,0,1.0028581837955288,0.05,13.1
2430,15712176,Burke,816,France,Male,31,8,0.0,2,1,1,28407.4,0,0.0,0.25806451612903225,26.322580645161292
2431,15689351,Johnson,742,Germany,Female,41,4,92805.72,1,0,1,73743.95,1,1.258485882570706,0.0975609756097561,18.097560975609756
2432,15782247,Yeh,540,France,Male,22,4,0.0,3,1,1,186233.26,1,0.0,0.18181818181818182,24.545454545454547
2433,15769064,Marshall,537,Germany,Male,39,3,135309.36,1,1,0,31728.86,1,4.264551578594377,0.07692307692307693,13.76923076923077
2434,15718153,Kao,759,Spain,Female,74,6,128917.84,1,1,1,48244.64,0,2.6721691777573633,0.08108108108108109,10.256756756756756
2435,15613189,Browne,774,France,Female,52,2,56580.93,1,1,0,113266.28,1,0.49953905081017935,0.038461538461538464,14.884615384615385
2436,15661734,Taylor,608,Germany,Male,42,8,131390.75,2,1,0,71178.09,0,1.8459437447675262,0.19047619047619047,14.476190476190476
2437,15592645,Gibbons,704,Spain,Male,37,4,0.0,2,0,0,25684.93,0,0.0,0.10810810810810811,19.027027027027028
2438,15768387,Nott,581,France,Male,41,8,0.0,2,0,0,29737.14,0,0.0,0.1951219512195122,14.170731707317072
2439,15792525,Lei,628,Germany,Female,61,1,97361.66,1,1,1,149922.38,1,0.6494137833190748,0.01639344262295082,10.295081967213115
2440,15586976,Alexeeva,566,France,Female,42,6,0.0,1,1,0,180702.12,1,0.0,0.14285714285714285,13.476190476190476
2441,15790659,Sheets,701,Spain,Male,59,7,0.0,2,0,1,27597.59,0,0.0,0.11864406779661017,11.88135593220339
2442,15691446,Tokaryev,735,Spain,Male,29,10,0.0,2,1,1,95025.27,0,0.0,0.3448275862068966,25.344827586206897
2443,15772632,Ts'ui,680,France,Female,34,1,0.0,2,1,0,167035.07,0,0.0,0.029411764705882353,20.0
2444,15706587,Johnston,560,France,Male,57,0,0.0,2,0,1,116781.71,0,0.0,0.0,9.824561403508772
2445,15572461,Kung,663,Germany,Female,29,4,102714.65,2,0,0,21170.81,0,4.851710917059857,0.13793103448275862,22.862068965517242
2446,15654409,Unwin,665,France,Female,34,5,67816.72,1,1,1,29641.58,0,2.2878915361461836,0.14705882352941177,19.558823529411764
2447,15568025,Hsueh,758,France,Male,51,8,81710.46,1,1,1,116520.07,0,0.7012565303127607,0.1568627450980392,14.862745098039216
2448,15715769,Hao,621,France,Male,26,2,75237.54,1,0,1,44220.4,0,1.7014215158614574,0.07692307692307693,23.884615384615383
2449,15667458,L?,764,Germany,Male,28,10,124023.18,1,1,0,166188.28,0,0.7462811456981202,0.35714285714285715,27.285714285714285
2450,15567980,Frater,537,Germany,Female,46,5,100727.5,1,0,1,140857.76,1,0.7151008222763161,0.10869565217391304,11.673913043478262
2451,15679294,Brennan,589,France,Female,46,10,107238.85,2,1,0,37024.28,0,2.8964466020676163,0.21739130434782608,12.804347826086957
2452,15606507,Pisani,555,France,Male,24,5,0.0,2,1,0,27513.47,0,0.0,0.20833333333333334,23.125
2453,15578825,Golubev,734,France,Female,29,0,139994.66,1,1,0,17744.72,0,7.889369908344566,0.0,25.310344827586206
2454,15619935,Vanmeter,783,Spain,Female,59,9,126224.87,1,1,1,4423.63,0,28.53422867644898,0.15254237288135594,13.271186440677965
2455,15636089,Hs?,678,Germany,Female,51,1,145751.03,1,0,0,109718.44,1,1.328409609177819,0.0196078431372549,13.294117647058824
2456,15727490,Scott,661,France,Male,47,5,0.0,1,0,1,107243.31,1,0.0,0.10638297872340426,14.063829787234043
2457,15591766,Crawford,607,Spain,Female,25,4,121166.89,1,0,1,115288.24,0,1.0509908903111018,0.16,24.28
2458,15641629,P'eng,537,Spain,Female,38,1,0.0,2,0,1,41233.97,0,0.0,0.02631578947368421,14.131578947368421
2459,15813303,Rearick,513,Spain,Male,88,10,0.0,2,1,1,52952.24,0,0.0,0.11363636363636363,5.829545454545454
2460,15756920,Genovesi,576,France,Male,63,9,70655.48,1,0,0,78955.8,1,0.8948738408071351,0.14285714285714285,9.142857142857142
2461,15726403,Glenny,660,Germany,Male,41,1,129901.21,1,1,0,26025.6,1,4.991285887741301,0.024390243902439025,16.097560975609756
2462,15592765,Marks,637,France,Male,40,8,125470.81,1,1,1,174536.17,0,0.718881421541449,0.2,15.925
2463,15704442,Fleming,672,France,Female,53,9,169406.33,4,1,1,147311.47,1,1.1499873702977779,0.16981132075471697,12.679245283018869
2464,15641136,Davison,629,France,Male,32,2,0.0,2,0,1,77965.44,0,0.0,0.0625,19.65625
2465,15725818,Chibuzo,583,Germany,Male,40,4,107041.3,1,1,1,5635.63,0,18.993670627773646,0.1,14.575
2466,15612071,Wilson,763,Spain,Female,32,10,95153.77,1,0,1,81310.1,0,1.1702576924637897,0.3125,23.84375
2467,15719809,Endrizzi,516,Germany,Male,32,3,145166.09,2,0,0,111421.45,0,1.3028558684167186,0.09375,16.125
2468,15716518,Yuryeva,617,France,Female,27,4,0.0,2,0,0,190269.21,0,0.0,0.14814814814814814,22.85185185185185
2469,15742210,Ugochukwu,700,France,Male,38,9,65962.63,1,1,1,100950.48,0,0.6534157143185452,0.23684210526315788,18.42105263157895
2470,15630617,Lo Duca,727,Germany,Male,36,6,140418.81,1,1,1,113033.73,1,1.242273523133316,0.16666666666666666,20.194444444444443
2471,15720838,Gallo,689,Spain,Female,31,3,139799.63,1,0,1,120663.57,0,1.158590202494423,0.0967741935483871,22.225806451612904
2472,15595537,Trout,626,Germany,Male,49,9,171787.84,2,1,0,187192.23,0,0.9177081762421442,0.1836734693877551,12.775510204081632
2473,15623196,Morley,686,France,Male,38,6,149238.97,1,1,1,97825.23,0,1.5255672795249242,0.15789473684210525,18.05263157894737
2474,15679249,Chou,351,Germany,Female,57,4,163146.46,1,1,0,169621.69,1,0.9618254599397046,0.07017543859649122,6.157894736842105
2475,15693199,Shao,739,France,Female,37,8,0.0,2,1,0,191557.1,1,0.0,0.21621621621621623,19.972972972972972
2476,15661219,Trentino,627,France,Male,32,10,0.0,2,1,0,103287.62,0,0.0,0.3125,19.59375
2477,15617136,Mazzanti,451,Germany,Female,38,9,61482.47,1,1,1,167538.66,0,0.36697482240815343,0.23684210526315788,11.868421052631579
2478,15760294,Endrizzi,512,France,Female,41,8,145150.28,1,1,0,64869.32,1,2.237579798894146,0.1951219512195122,12.487804878048781
2479,15652808,Monaldo,774,France,Female,41,5,126670.37,1,1,0,102426.06,0,1.2367006013899198,0.12195121951219512,18.878048780487806
2480,15657139,Otutodilinna,652,France,Female,40,8,84390.8,2,0,1,107876.2,0,0.7822930359059738,0.2,16.3
2481,15803790,Allen,638,Germany,Male,37,2,89728.86,2,1,1,37294.88,0,2.405929714749049,0.05405405405405406,17.243243243243242
2482,15764105,Milne,475,France,Female,57,1,0.0,2,1,0,89248.99,0,0.0,0.017543859649122806,8.333333333333334
2483,15672610,Somadina,567,Spain,Male,40,4,118628.8,1,0,0,91973.63,0,1.2898131779728603,0.1,14.175
2484,15766896,Chieloka,750,France,Male,37,3,0.0,2,1,0,16870.2,0,0.0,0.08108108108108109,20.27027027027027
2485,15587735,Chukwuebuka,850,France,Male,39,6,96863.13,1,1,1,121681.19,0,0.7960402918479019,0.15384615384615385,21.794871794871796
2486,15659501,Chioke,753,France,Female,38,6,142263.45,1,0,1,33730.43,0,4.217658950686369,0.15789473684210525,19.81578947368421
2487,15745001,Kovalev,683,Spain,Female,36,7,0.0,2,1,0,104786.59,0,0.0,0.19444444444444445,18.97222222222222
2488,15651140,Doherty,710,France,Female,32,3,0.0,1,1,0,94790.34,0,0.0,0.09375,22.1875
2489,15571148,Baranov,645,Spain,Female,21,1,0.0,2,0,0,28726.07,0,0.0,0.047619047619047616,30.714285714285715
2490,15776824,Rossi,714,France,Male,28,6,122724.37,1,1,1,67057.27,0,1.830142652690752,0.21428571428571427,25.5
2491,15633141,Robinson,696,Germany,Female,35,4,174902.26,1,1,0,69079.85,0,2.531885347174321,0.11428571428571428,19.885714285714286
2492,15764174,Bidencope,612,Spain,Female,26,4,0.0,2,1,1,179780.74,0,0.0,0.15384615384615385,23.53846153846154
2493,15778155,T'ien,520,Germany,Female,31,3,108914.17,1,1,1,183572.39,1,0.5933036553045913,0.0967741935483871,16.774193548387096
2494,15715920,De Bernales,782,Spain,Male,23,10,98052.66,1,1,1,142587.32,0,0.6876674587894632,0.43478260869565216,34.0
2495,15671917,Wade,666,France,Male,46,5,123873.19,1,1,1,177844.06,0,0.6965270023637562,0.10869565217391304,14.478260869565217
2496,15666548,Chung,466,Germany,Female,56,2,111920.13,3,1,0,197634.11,1,0.5662996635550412,0.03571428571428571,8.321428571428571
2497,15625623,Stevenson,567,France,Female,45,4,0.0,2,0,1,121053.19,0,0.0,0.08888888888888889,12.6
2498,15748123,Chienezie,613,France,Male,20,3,0.0,2,1,1,149613.77,0,0.0,0.15,30.65
2499,15648735,Cashin,718,France,Male,37,8,0.0,2,1,1,142.81,0,0.0,0.21621621621621623,19.405405405405407
2500,15634974,Seppelt,614,France,Female,37,8,75150.34,4,0,1,131766.67,1,0.5703289003205438,0.21621621621621623,16.594594594594593
2501,15713378,Brownless,711,France,Male,38,10,0.0,2,0,0,53311.78,0,0.0,0.2631578947368421,18.710526315789473
2502,15753370,McDonald,691,Germany,Female,38,5,114753.76,1,1,0,107665.02,0,1.0658406973778483,0.13157894736842105,18.18421052631579
2503,15782659,Mamelu,527,France,Male,32,0,0.0,1,1,0,109523.88,0,0.0,0.0,16.46875
2504,15583364,McGregor,476,France,Female,32,6,111871.93,1,0,0,112132.86,0,0.997673028227408,0.1875,14.875
2505,15625942,McDonald,619,Spain,Female,45,0,0.0,2,0,0,113645.4,0,0.0,0.0,13.755555555555556
2506,15720284,Crawford,607,Germany,Female,37,4,135927.06,1,0,0,180890.4,0,0.7514332435552136,0.10810810810810811,16.405405405405407
2507,15679642,Feng,695,Spain,Male,44,8,0.0,2,1,1,70974.13,0,0.0,0.18181818181818182,15.795454545454545
2508,15628007,Genovese,653,France,Male,33,1,0.0,2,0,0,53379.52,0,0.0,0.030303030303030304,19.78787878787879
2509,15661974,Pirozzi,677,France,Male,46,2,57037.74,1,1,1,158531.01,0,0.35978916680086753,0.043478260869565216,14.717391304347826
2510,15689341,Gibbs,655,France,Female,50,10,0.0,4,1,0,179267.94,1,0.0,0.2,13.1
2511,15607993,Milne,625,France,Female,52,2,79468.96,1,1,1,84606.03,0,0.939282460127251,0.038461538461538464,12.01923076923077
2512,15693267,Dickson,679,Germany,Female,34,7,121063.85,1,1,0,56984.58,0,2.1245019266615635,0.20588235294117646,19.970588235294116
2513,15769522,O'Connor,734,France,Male,51,1,118537.47,1,1,1,116912.45,0,1.0138994606647966,0.0196078431372549,14.392156862745098
2514,15755825,McGuirk,666,France,Male,39,10,0.0,2,1,0,102999.33,0,0.0,0.2564102564102564,17.076923076923077
2515,15598175,Toscani,592,Germany,Female,26,4,105082.07,2,1,0,132801.57,0,0.7912712929523348,0.15384615384615385,22.76923076923077
2516,15744327,Ruth,564,France,Male,40,4,0.0,1,1,0,85455.62,1,0.0,0.1,14.1
2517,15798666,Hughes,814,France,Female,36,6,0.0,2,1,1,98657.01,0,0.0,0.16666666666666666,22.61111111111111
2518,15577064,Onyekaozulu,592,Germany,Male,36,2,104702.65,2,1,0,107948.72,0,0.9699295183861374,0.05555555555555555,16.444444444444443
2519,15759436,Aksenov,758,France,Female,50,2,95813.76,3,1,1,67944.09,1,1.41018534503884,0.04,15.16
2520,15690231,K'ung,612,Spain,Female,62,0,167026.61,2,1,1,192892.05,0,0.8659071745051182,0.0,9.870967741935484
2521,15751561,Meng,498,Germany,Male,61,7,102453.26,1,1,0,187247.56,1,0.5471540456922376,0.11475409836065574,8.163934426229508
2522,15739068,Nwoye,638,Germany,Male,25,4,148045.45,2,1,1,114722.42,0,1.2904665888324185,0.16,25.52
2523,15758056,Calabresi,558,France,Male,35,1,0.0,2,0,0,111687.57,0,0.0,0.02857142857142857,15.942857142857143
2524,15742269,Milano,756,France,Female,24,1,0.0,2,1,0,184182.25,0,0.0,0.041666666666666664,31.5
2525,15726490,Kirby,782,Spain,Male,52,4,0.0,1,1,1,52759.82,1,0.0,0.07692307692307693,15.038461538461538
2526,15738411,Ho,505,France,Male,34,10,104498.79,1,0,1,126451.14,0,0.8263965829015064,0.29411764705882354,14.852941176470589
2527,15727919,Chukwuemeka,671,Spain,Female,29,6,0.0,2,0,0,12048.67,0,0.0,0.20689655172413793,23.137931034482758
2528,15709396,Hale,801,France,Male,42,6,0.0,2,1,1,95804.33,0,0.0,0.14285714285714285,19.071428571428573
2529,15654106,K?,604,France,Male,26,8,149542.52,2,0,1,197911.52,0,0.7556029078044573,0.3076923076923077,23.23076923076923
2530,15621653,Rice,716,France,Female,29,10,87946.39,1,1,1,182531.74,0,0.48181423132217993,0.3448275862068966,24.689655172413794
2531,15598086,Brown,624,France,Female,45,3,68639.57,1,1,0,168002.31,1,0.40856325130291365,0.06666666666666667,13.866666666666667
2532,15752300,Sagese,607,Germany,Male,47,4,148826.32,1,1,1,79450.61,0,1.8731929182167388,0.0851063829787234,12.914893617021276
2533,15658693,Aksyonova,827,France,Female,60,2,0.0,2,0,1,60615.83,0,0.0,0.03333333333333333,13.783333333333333
2534,15631838,Findlay,606,France,Male,61,5,108166.09,2,0,1,8643.21,0,12.514573867810688,0.08196721311475409,9.934426229508198
2535,15803804,Walker,717,Germany,Female,35,5,103214.71,1,1,0,172172.7,0,0.5994835998970801,0.14285714285714285,20.485714285714284
2536,15578809,Hao,651,Germany,Male,40,1,134760.21,2,0,0,174434.06,1,0.77255674723159,0.025,16.275
2537,15752026,Hammer,691,France,Male,58,3,0.0,1,0,1,194930.3,1,0.0,0.05172413793103448,11.913793103448276
2538,15723706,Abbott,573,France,Female,33,0,90124.64,1,1,0,137476.71,0,0.6555629677201325,0.0,17.363636363636363
2539,15752838,Lucas,723,Spain,Male,38,6,0.0,2,1,1,94415.6,0,0.0,0.15789473684210525,19.026315789473685
2540,15569571,Davydova,584,Germany,Female,46,6,87361.02,2,1,0,120376.87,1,0.7257292866976854,0.13043478260869565,12.695652173913043
2541,15769703,West,550,Germany,Female,45,8,111257.59,1,0,0,97623.42,1,1.1396608518734541,0.17777777777777778,12.222222222222221
2542,15679770,Smith,611,France,Female,61,3,131583.59,4,0,1,66238.23,1,1.9865203221764833,0.04918032786885246,10.01639344262295
2543,15791102,Mai,549,Germany,Male,41,9,95020.8,3,1,1,131710.59,1,0.7214362945303032,0.21951219512195122,13.390243902439025
2544,15655192,Fiorentino,850,Spain,Female,24,1,0.0,2,0,1,69052.87,0,0.0,0.041666666666666664,35.416666666666664
2545,15709487,Freeman,668,Germany,Male,34,5,80242.37,2,0,0,56780.97,0,1.41319125051932,0.14705882352941177,19.647058823529413
2546,15687130,Nkemjika,686,France,Female,43,0,0.0,1,1,1,170072.9,0,0.0,0.0,15.953488372093023
2547,15755178,Ramos,660,France,Male,50,1,0.0,3,1,1,191849.15,1,0.0,0.02,13.2
2548,15634772,Mario,682,Spain,Female,59,0,122661.39,1,0,1,84803.76,0,1.4464145221862805,0.0,11.559322033898304
2549,15617197,Chien,524,France,Male,50,4,0.0,2,1,1,31840.59,1,0.0,0.08,10.48
2550,15631240,Dubinina,645,France,Female,36,8,0.0,2,1,1,12096.61,1,0.0,0.2222222222222222,17.916666666666668
2551,15784301,Wang,850,France,Male,42,0,0.0,2,1,0,44165.84,0,0.0,0.0,20.238095238095237
2552,15631310,Hsieh,537,France,Female,53,3,0.0,1,1,1,91406.62,0,0.0,0.05660377358490566,10.132075471698114
